更新时间: 26/01/29-15:57:02（北京时间）

央卫频道,#genre#
辽宁卫视,http://183.158.217.184:8000/rtp/233.50.200.173:5140$浙江电信
辽宁卫视,http://183.164.63.183:5000/rtp/238.1.78.21:6096$安徽电信
辽宁卫视,http://116.9.34.165:4000/rtp/239.81.0.210:4056$广西电信
辽宁卫视,http://120.41.66.7:18888/rtp/239.61.2.181:9074$福建省电信
辽宁卫视,http://113.205.140.92:4022/rtp/235.254.198.68:1548$重庆市电信
辽宁卫视,http://114.233.64.19:4022/rtp/239.49.8.48:8000$江苏电信
辽宁卫视,http://113.128.68.75:4022/rtp/239.21.1.164:5002$山东电信
辽宁卫视,http://123.117.161.44:8118/rtp/239.3.1.210:8056$北京市联通
宁夏卫视,http://61.187.186.29:4000/rtp/239.76.252.107:9000$湖南电信
宁夏卫视,http://61.187.186.29:4000/rtp/239.76.245.107:1234$湖南电信
宁夏卫视,http://113.66.41.254:10000/rtp/239.77.0.49:5146$广东电信
宁夏卫视,http://113.66.41.254:10000/rtp/239.77.0.73:5146$广东电信
宁夏卫视,http://123.112.240.132:5555/rtp/239.3.1.169:8212$北京市联通
宁夏卫视,http://183.158.217.184:8000/rtp/233.50.202.45:5140$浙江电信
宁夏卫视,http://183.164.63.183:5000/rtp/238.1.78.109:6744$安徽电信
宁夏卫视,http://116.9.34.165:4000/rtp/239.81.0.200:4056$广西电信
宁夏卫视,http://120.41.66.7:18888/rtp/239.61.2.56:8330$福建省电信
宁夏卫视,http://113.205.140.92:4022/rtp/235.254.198.45:1456$重庆市电信
宁夏卫视,http://123.117.161.44:8118/rtp/239.3.1.169:8212$北京市联通
青海卫视,http://61.187.186.29:4000/rtp/239.76.254.132:9000$湖南电信
青海卫视,http://113.66.41.254:10000/rtp/239.253.43.125:5146$广东电信
青海卫视,http://123.112.240.132:5555/rtp/239.3.1.44:8184$北京市联通
青海卫视,http://183.164.63.183:5000/rtp/238.1.78.102:6688$安徽电信
青海卫视,http://120.41.66.7:18888/rtp/239.61.2.60:8354$福建省电信
青海卫视,http://113.205.140.92:4022/rtp/235.254.198.43:1448$重庆市电信
青海卫视,http://113.128.68.75:4022/rtp/239.21.2.51:5002$山东电信
青海卫视,http://123.117.161.44:8118/rtp/239.3.1.44:8184$北京市联通
山东卫视,http://192.144.185.155:6000/rtp/225.1.8.50:8052$北京市电信
山东卫视,http://121.237.57.124:7000/rtp/239.49.8.7:9306$江苏电信
山东卫视,http://61.187.186.29:4000/rtp/239.76.253.195:9000$湖南电信
山东卫视,http://61.187.186.29:4000/rtp/239.76.246.195:1234$湖南电信
山东卫视,http://113.66.41.254:10000/rtp/239.77.0.94:5146$广东电信
山东卫视,http://123.112.240.132:5555/rtp/239.3.1.209:8052$北京市联通
山东卫视,http://117.86.48.47:7777/rtp/239.49.8.7:9306$江苏电信
山东卫视,http://171.83.38.123:1234/rtp/239.69.1.69:10054$湖北电信
山东卫视,http://183.158.217.184:8000/rtp/233.50.201.105:5140$浙江电信
山东卫视,http://183.158.217.184:8000/rtp/233.50.200.127:5140$浙江电信
山东卫视,http://183.164.63.183:5000/rtp/238.1.78.169:7224$安徽电信
山东卫视,http://116.9.34.165:4000/rtp/239.81.0.114:4056$广西电信
山东卫视,http://120.41.66.7:18888/rtp/239.61.2.119:8708$福建省电信
山东卫视,http://113.205.140.92:4022/rtp/235.254.198.69:1552$重庆市电信
山东卫视,http://114.233.64.19:4022/rtp/239.49.8.7:9306$江苏电信
山东卫视,http://113.128.68.75:4022/rtp/239.21.1.87:5002$山东电信
山东卫视,http://123.117.161.44:8118/rtp/239.3.1.209:8052$北京市联通
山西卫视,http://113.66.41.254:10000/rtp/239.77.0.69:5146$广东电信
山西卫视,http://123.112.240.132:5555/rtp/239.3.1.42:8172$北京市联通
山西卫视,http://183.164.63.183:5000/rtp/238.1.78.95:6632$安徽电信
山西卫视,http://120.41.66.7:18888/rtp/239.61.2.224:9332$福建省电信
山西卫视,http://113.205.140.92:4022/rtp/235.254.198.41:1440$重庆市电信
山西卫视,http://123.117.161.44:8118/rtp/239.3.1.42:8172$北京市联通
陕西卫视,http://61.187.186.29:4000/rtp/239.76.254.76:9000$湖南电信
陕西卫视,http://113.66.41.254:10000/rtp/239.77.1.54:5146$广东电信
陕西卫视,http://123.112.240.132:5555/rtp/239.3.1.41:8140$北京市联通
陕西卫视,http://183.164.63.183:5000/rtp/238.1.78.88:6576$安徽电信
陕西卫视,http://113.205.140.92:4022/rtp/235.254.198.40:1436$重庆市电信
陕西卫视,http://123.117.161.44:8118/rtp/239.3.1.41:8140$北京市联通
深圳卫视,http://192.144.185.155:6000/rtp/225.1.8.43:8020$北京市电信
深圳卫视,http://121.237.57.124:7000/rtp/239.49.8.15:9430$江苏电信
深圳卫视,http://61.187.186.29:4000/rtp/239.76.246.188:1234$湖南电信
深圳卫视,http://61.187.186.29:4000/rtp/239.76.253.188:9000$湖南电信
深圳卫视,http://113.66.41.254:10000/rtp/239.77.0.92:5146$广东电信
深圳卫视,http://123.112.240.132:5555/rtp/239.3.1.134:8020$北京市联通
深圳卫视,http://117.86.48.47:7777/rtp/239.49.8.15:9430$江苏电信
深圳卫视,http://171.83.38.123:1234/rtp/239.254.96.137:8896$湖北电信
深圳卫视,http://183.158.217.184:8000/rtp/233.50.201.101:5140$浙江电信
深圳卫视,http://183.158.217.184:8000/rtp/233.50.200.188:5140$浙江电信
深圳卫视,http://183.164.63.183:5000/rtp/238.1.78.156:7120$安徽电信
深圳卫视,http://120.41.66.7:18888/rtp/239.61.3.46:9794$福建省电信
深圳卫视,http://113.205.140.92:4022/rtp/235.254.198.71:1560$重庆市电信
深圳卫视,http://114.233.64.19:4022/rtp/239.49.8.15:9430$江苏电信
深圳卫视,http://113.128.68.75:4022/rtp/239.21.1.93:5002$山东电信
深圳卫视,http://123.117.161.44:8118/rtp/239.3.1.134:8020$北京市联通
四川卫视,http://121.237.57.124:7000/rtp/239.49.8.110:8000$江苏电信
四川卫视,http://61.187.186.29:4000/rtp/239.76.253.91:9000$湖南电信
四川卫视,http://61.187.186.29:4000/rtp/239.76.246.91:1234$湖南电信
四川卫视,http://113.66.41.254:10000/rtp/239.77.0.159:5146$广东电信
四川卫视,http://123.112.240.132:5555/rtp/239.3.1.29:8288$北京市联通
四川卫视,http://117.86.48.47:7777/rtp/239.49.8.110:8000$江苏电信
四川卫视,http://171.83.38.123:1234/rtp/239.69.1.169:10650$湖北电信
四川卫视,http://183.158.217.184:8000/rtp/233.50.201.139:5140$浙江电信
四川卫视,http://183.158.217.184:8000/rtp/233.50.200.118:5140$浙江电信
四川卫视,http://183.164.63.183:5000/rtp/238.1.78.30:6168$安徽电信
四川卫视,http://116.9.34.165:4000/rtp/239.81.0.130:4056$广西电信
四川卫视,http://120.41.66.7:18888/rtp/239.61.2.251:9494$福建省电信
四川卫视,http://113.205.140.92:4022/rtp/235.254.198.175:7980$重庆市电信
四川卫视,http://114.233.64.19:4022/rtp/239.49.8.110:8000$江苏电信
四川卫视,http://113.128.68.75:4022/rtp/239.21.2.15:5002$山东电信
四川卫视,http://123.117.161.44:8118/rtp/239.3.1.29:8288$北京市联通
天津卫视,http://192.144.185.155:6000/rtp/225.1.8.48:8044$北京市电信
天津卫视,http://121.237.57.124:7000/rtp/239.49.8.35:8620$江苏电信
天津卫视,http://61.187.186.29:4000/rtp/239.76.253.185:9000$湖南电信
天津卫视,http://61.187.186.29:4000/rtp/239.76.246.185:1234$湖南电信
天津卫视,http://113.66.41.254:10000/rtp/239.77.0.131:5146$广东电信
天津卫视,http://123.112.240.132:5555/rtp/239.3.1.141:1234$北京市联通
天津卫视,http://117.86.48.47:7777/rtp/239.49.8.35:8620$江苏电信
天津卫视,http://171.83.38.123:1234/rtp/239.69.1.68:10048$湖北电信
天津卫视,http://183.158.217.184:8000/rtp/233.50.201.104:5140$浙江电信
天津卫视,http://183.158.217.184:8000/rtp/233.50.200.104:5140$浙江电信
天津卫视,http://183.164.63.183:5000/rtp/238.1.78.20:6088$安徽电信
天津卫视,http://116.9.34.165:4000/rtp/239.81.0.113:4056$广西电信
天津卫视,http://120.41.66.7:18888/rtp/239.61.2.180:9068$福建省电信
天津卫视,http://113.205.140.92:4022/rtp/235.254.198.67:1544$重庆市电信
天津卫视,http://114.233.64.19:4022/rtp/239.49.8.35:8620$江苏电信
天津卫视,http://113.128.68.75:4022/rtp/239.21.1.165:5002$山东电信
天津卫视,http://123.117.161.44:8118/rtp/239.3.1.141:1234$北京市联通
云南卫视,http://121.237.57.124:7000/rtp/239.49.0.177:8000$江苏电信
云南卫视,http://61.187.186.29:4000/rtp/239.76.254.60:9000$湖南电信
云南卫视,http://113.66.41.254:10000/rtp/239.253.43.100:5146$广东电信
云南卫视,http://123.112.240.132:5555/rtp/239.3.1.26:8108$北京市联通
云南卫视,http://117.86.48.47:7777/rtp/239.49.0.177:8000$江苏电信
云南卫视,http://183.158.217.184:8000/rtp/233.50.200.115:5140$浙江电信
云南卫视,http://183.164.63.183:5000/rtp/238.1.78.89:6584$安徽电信
云南卫视,http://120.41.66.7:18888/rtp/239.61.2.61:8360$福建省电信
云南卫视,http://113.205.140.92:4022/rtp/235.254.198.25:1376$重庆市电信
云南卫视,http://114.233.64.19:4022/rtp/239.49.0.177:8000$江苏电信
云南卫视,http://123.117.161.44:8118/rtp/239.3.1.26:8108$北京市联通
浙江卫视,http://192.144.185.155:6000/rtp/225.1.8.46:8036$北京市电信
浙江卫视,http://121.237.57.124:7000/rtp/239.49.8.20:9618$江苏电信
浙江卫视,http://61.187.186.29:4000/rtp/239.76.246.182:1234$湖南电信
浙江卫视,http://61.187.186.29:4000/rtp/239.76.253.182:9000$湖南电信
浙江卫视,http://113.66.41.254:10000/rtp/239.77.0.89:5146$广东电信
浙江卫视,http://123.112.240.132:5555/rtp/239.3.1.137:8036$北京市联通
浙江卫视,http://117.86.48.47:7777/rtp/239.49.8.20:9618$江苏电信
浙江卫视,http://171.83.38.123:1234/rtp/239.254.96.143:8932$湖北电信
浙江卫视,http://183.158.217.184:8000/rtp/233.50.200.231:5140$浙江电信
浙江卫视,http://183.158.217.184:8000/rtp/233.50.201.100:5140$浙江电信
浙江卫视,http://183.158.217.184:8000/rtp/233.50.200.145:5140$浙江电信
浙江卫视,http://183.164.63.183:5000/rtp/238.1.78.164:7184$安徽电信
浙江卫视,http://116.9.34.165:4000/rtp/239.81.0.108:4056$广西电信
浙江卫视,http://120.41.66.7:18888/rtp/239.61.2.29:8168$福建省电信
浙江卫视,http://113.205.140.92:4022/rtp/235.254.198.63:1528$重庆市电信
浙江卫视,http://114.233.64.19:4022/rtp/239.49.8.20:9618$江苏电信
浙江卫视,http://113.128.68.75:4022/rtp/239.21.1.90:5002$山东电信
浙江卫视,http://123.117.161.44:8118/rtp/239.3.1.137:8036$北京市联通
重庆卫视,http://192.144.185.155:6000/rtp/225.1.8.172:8162$北京市电信
重庆卫视,http://121.237.57.124:7000/rtp/239.49.8.57:9830$江苏电信
重庆卫视,http://61.187.186.29:4000/rtp/239.76.246.92:1234$湖南电信
重庆卫视,http://61.187.186.29:4000/rtp/239.76.253.92:9000$湖南电信
重庆卫视,http://113.66.41.254:10000/rtp/239.77.0.182:5146$广东电信
重庆卫视,http://123.112.240.132:5555/rtp/239.3.1.122:8160$北京市联通
重庆卫视,http://117.86.48.47:7777/rtp/239.49.8.57:9830$江苏电信
重庆卫视,http://171.83.38.123:1234/rtp/239.69.1.149:10530$湖北电信
重庆卫视,http://183.158.217.184:8000/rtp/233.50.201.143:5140$浙江电信
重庆卫视,http://183.158.217.184:8000/rtp/233.50.200.114:5140$浙江电信
重庆卫视,http://183.164.63.183:5000/rtp/238.1.78.31:6176$安徽电信
重庆卫视,http://120.41.66.7:18888/rtp/239.61.2.250:9488$福建省电信
重庆卫视,http://113.205.140.92:4022/rtp/235.254.196.249:1268$重庆市电信
重庆卫视,http://114.233.64.19:4022/rtp/239.49.8.57:9830$江苏电信
重庆卫视,http://113.128.68.75:4022/rtp/239.21.1.233:5002$山东电信
重庆卫视,http://123.117.161.44:8118/rtp/239.3.1.122:8160$北京市联通
甘肃卫视,http://61.187.186.29:4000/rtp/239.76.253.94:9000$湖南电信
甘肃卫视,http://61.187.186.29:4000/rtp/239.76.246.94:1234$湖南电信
甘肃卫视,http://113.66.41.254:10000/rtp/239.77.0.189:5146$广东电信
甘肃卫视,http://113.66.41.254:10000/rtp/239.77.1.57:5146$广东电信
甘肃卫视,http://123.112.240.132:5555/rtp/239.3.1.201:8180$北京市联通
甘肃卫视,http://183.158.217.184:8000/rtp/233.50.200.163:5140$浙江电信
甘肃卫视,http://183.164.63.183:5000/rtp/238.1.79.36:4400$安徽电信
甘肃卫视,http://116.9.34.165:4000/rtp/239.81.0.207:4056$广西电信
甘肃卫视,http://120.41.66.7:18888/rtp/239.61.2.225:9338$福建省电信
甘肃卫视,http://113.205.140.92:4022/rtp/235.254.198.48:1468$重庆市电信
甘肃卫视,http://113.128.68.75:4022/rtp/239.21.2.22:5002$山东电信
甘肃卫视,http://123.117.161.44:8118/rtp/239.3.1.201:8180$北京市联通
西藏卫视,http://61.187.186.29:4000/rtp/239.76.245.108:1234$湖南电信
西藏卫视,http://61.187.186.29:4000/rtp/239.76.252.108:9000$湖南电信
西藏卫视,http://113.66.41.254:10000/rtp/239.77.1.26:5146$广东电信
西藏卫视,http://113.66.41.254:10000/rtp/239.77.0.74:5146$广东电信
西藏卫视,http://123.112.240.132:5555/rtp/239.3.1.166:8188$北京市联通
西藏卫视,http://183.158.217.184:8000/rtp/233.50.202.43:5140$浙江电信
西藏卫视,http://183.164.63.183:5000/rtp/238.1.78.101:6680$安徽电信
西藏卫视,http://116.9.34.165:4000/rtp/239.81.0.90:4056$广西电信
西藏卫视,http://120.41.66.7:18888/rtp/239.61.2.229:9362$福建省电信
西藏卫视,http://113.205.140.92:4022/rtp/235.254.198.46:1460$重庆市电信
西藏卫视,http://123.117.161.44:8118/rtp/239.3.1.166:8188$北京市联通
新疆卫视,http://61.187.186.29:4000/rtp/239.76.252.109:9000$湖南电信
新疆卫视,http://61.187.186.29:4000/rtp/239.76.245.109:1234$湖南电信
新疆卫视,http://113.66.41.254:10000/rtp/239.77.0.47:5146$广东电信
新疆卫视,http://123.112.240.132:5555/rtp/239.3.1.167:8192$北京市联通
新疆卫视,http://183.158.217.184:8000/rtp/233.50.202.46:5140$浙江电信
新疆卫视,http://183.164.63.183:5000/rtp/238.1.78.110:6752$安徽电信
新疆卫视,http://116.9.34.165:4000/rtp/239.81.0.122:4056$广西电信
新疆卫视,http://120.41.66.7:18888/rtp/239.61.2.227:9350$福建省电信
新疆卫视,http://113.205.140.92:4022/rtp/235.254.198.47:1464$重庆市电信
新疆卫视,http://123.117.161.44:8118/rtp/239.3.1.167:8192$北京市联通
三沙卫视,http://192.144.185.155:6000/rtp/225.1.8.78:4120$北京市电信
三沙卫视,http://121.237.57.124:7000/rtp/239.49.0.167:8000$江苏电信
三沙卫视,http://61.187.186.29:4000/rtp/239.76.246.74:1234$湖南电信
三沙卫视,http://61.187.186.29:4000/rtp/239.76.253.74:9000$湖南电信
三沙卫视,http://113.66.41.254:10000/rtp/239.253.43.113:5146$广东电信
三沙卫视,http://123.112.240.132:5555/rtp/239.3.1.155:4120$北京市联通
三沙卫视,http://117.86.48.47:7777/rtp/239.49.0.167:8000$江苏电信
三沙卫视,http://183.158.217.184:8000/rtp/233.50.200.175:5140$浙江电信
三沙卫视,http://183.164.63.183:5000/rtp/238.1.78.27:6144$安徽电信
三沙卫视,http://120.41.66.7:18888/rtp/239.61.3.10:9578$福建省电信
三沙卫视,http://114.233.64.19:4022/rtp/239.49.0.167:8000$江苏电信
三沙卫视,http://123.117.161.44:8118/rtp/239.3.1.155:4120$北京市联通
兵团卫视,http://61.187.186.29:4000/rtp/239.76.252.232:9000$湖南电信
兵团卫视,http://61.187.186.29:4000/rtp/239.76.245.232:1234$湖南电信
兵团卫视,http://113.66.41.254:10000/rtp/239.77.0.48:5146$广东电信
兵团卫视,http://113.66.41.254:10000/rtp/239.77.0.77:5146$广东电信
兵团卫视,http://123.112.240.132:5555/rtp/239.3.1.168:8196$北京市联通
兵团卫视,http://183.158.217.184:8000/rtp/233.50.202.44:5140$浙江电信
兵团卫视,http://183.164.63.183:5000/rtp/238.1.78.104:6704$安徽电信
兵团卫视,http://116.9.34.165:4000/rtp/239.81.0.223:4056$广西电信
兵团卫视,http://120.41.66.7:18888/rtp/239.61.2.228:9356$福建省电信
兵团卫视,http://123.117.161.44:8118/rtp/239.3.1.168:8196$北京市联通
延边卫视,http://113.66.41.254:10000/rtp/239.77.0.10:5146$广东电信
延边卫视,http://113.66.41.254:10000/rtp/239.77.1.99:5146$广东电信
黑龙江卫视,http://192.144.185.155:6000/rtp/225.1.8.42:8016$北京市电信
黑龙江卫视,http://121.237.57.124:7000/rtp/239.49.8.14:9426$江苏电信
黑龙江卫视,http://61.187.186.29:4000/rtp/239.76.253.200:9000$湖南电信
黑龙江卫视,http://61.187.186.29:4000/rtp/239.76.246.200:1234$湖南电信
黑龙江卫视,http://113.66.41.254:10000/rtp/239.77.0.93:5146$广东电信
黑龙江卫视,http://123.112.240.132:5555/rtp/239.3.1.133:8016$北京市联通
黑龙江卫视,http://117.86.48.47:7777/rtp/239.49.8.14:9426$江苏电信
黑龙江卫视,http://171.83.38.123:1234/rtp/239.254.96.138:8902$湖北电信
黑龙江卫视,http://183.158.217.184:8000/rtp/233.50.201.115:5140$浙江电信
黑龙江卫视,http://183.158.217.184:8000/rtp/233.50.200.189:5140$浙江电信
黑龙江卫视,http://183.164.63.183:5000/rtp/238.1.78.159:7144$安徽电信
黑龙江卫视,http://116.9.34.165:4000/rtp/239.81.0.105:4056$广西电信
黑龙江卫视,http://120.41.66.7:18888/rtp/239.61.2.34:8198$福建省电信
黑龙江卫视,http://113.205.140.92:4022/rtp/235.254.198.70:1556$重庆市电信
黑龙江卫视,http://114.233.64.19:4022/rtp/239.49.8.14:9426$江苏电信
黑龙江卫视,http://113.128.68.75:4022/rtp/239.21.1.28:5002$山东电信
黑龙江卫视,http://123.117.161.44:8118/rtp/239.3.1.133:8016$北京市联通
内蒙古卫视,http://113.66.41.254:10000/rtp/239.77.0.70:5146$广东电信
内蒙古卫视,http://123.112.240.132:5555/rtp/239.3.1.43:8176$北京市联通
内蒙古卫视,http://183.164.63.183:5000/rtp/238.1.78.103:6696$安徽电信
内蒙古卫视,http://120.41.66.7:18888/rtp/239.61.2.226:9344$福建省电信
内蒙古卫视,http://113.205.140.92:4022/rtp/235.254.198.42:1444$重庆市电信
内蒙古卫视,http://123.117.161.44:8118/rtp/239.3.1.43:8176$北京市联通

更新时间,#genre#

26/01/29-15:57:02,https:/123.mp4

